_action_text,_bill,_committees,_date,_status,_time,_type
"POSTPONED PROCEEDINGS - Pursuant to clause 1(c) of rule XIX, the Chair postponed further proceedings on H.R. 2667 until a time to be announced.",hr2667,,2013-01-17,,16:30:00,action
Considered as unfinished business.,hr2667,,2013-01-17,,17:56:00,action
Mr. Andrews moved to recommit with instructions to Ways and Means.,hr2667,HSWM,2013-01-17,,17:56:00,action
"DEBATE - The House proceeded with ten minutes of debate on the Andrews motion to recommit with instructions pending reservation of a point of order. The instructions contained in the motion seek to require the bill to be reported back to the House with an amendment providing that nothing in the Act shall be construed to allow employers to reduce insurance coverage for individuals and families who currently receive job-based health benefits. Subsequently, the reservation of a point of order was withdrawn.",hr2667,,2013-01-17,,17:57:00,action
The previous question on the motion to recommit with instructions was ordered without objection.,hr2667,,2013-01-17,,18:03:00,action
On motion to recommit with instructions Failed by the Yeas and Nays: 188 - 230 (Roll no. 360).,hr2667,,2013-01-17,,18:28:00,action
On passage Passed by the Yeas and Nays: 264 - 161 (Roll no. 361).,hr2667,,2013-01-17,PASS_OVER:HOUSE,18:36:00,vote
Motion to reconsider laid on the table Agreed to without objection.,hr2667,,2013-01-17,,18:36:00,action
"Pursuant to the provisions of H. Res. 300, H.R. 2667 is laid on the table.",hr2667,,2013-01-17,,19:19:00,action
Referred to the Subcommittee on Health.,hr2667,,2013-01-23,,,referral
Referred to the House Committee on Ways and Means.,hr2668,HSWM,2013-01-11,INTRODUCED,,referral
Rules Committee Resolution H. Res. 300 Reported to House. The resolution provides for consideration of H.R. 2667 and H.R. 2668 under a closed rule. The resolution provides for one hour of general debate and one motion to recommit in each instance.,hr2668,HSRU,2013-01-16,,20:33:00,action
Considered under the provisions of rule H. Res. 300.,hr2668,,2013-01-17,,16:30:00,action
The resolution provides for consideration of H.R. 2667 and H.R. 2668 under a closed rule. The resolution provides for one hour of general debate and one motion to recommit in each instance.,hr2668,,2013-01-17,,16:30:00,action
DEBATE - The House proceeded with one hour of debate on H.R. 2668.,hr2668,,2013-01-17,,16:31:00,action
"WORDS TAKEN DOWN - During the course of debate, exception was taken to certain words used and a demand was made to have words taken down. Mr. Price (GA) asked unanimous consent to withdraw the words. Without objection the words were withdrawn. The House resumed with debate on H.R. 2668.",hr2668,,2013-01-17,,16:59:00,action
The previous question was ordered without objection.,hr2668,,2013-01-17,,17:55:00,action
POSTPONED PROCEEDINGS - The Chair announced that further proceedings on the consideration of H.R. 2668 would be postponed.,hr2668,,2013-01-17,,17:55:00,action
Considered as unfinished business.,hr2668,,2013-01-17,,18:37:00,action
Mr. Andrews moved to recommit with instructions to Ways and Means.,hr2668,HSWM,2013-01-17,,18:37:00,action
"DEBATE - The House proceeded with ten minutes of debate on the Andrews motion to recommit with instructions pending reservation of a point of order. The instructions contained in the motion seek to require the bill to be reported back to the House with an amendment which prohibits anything in the Act from being construed to alter, delay, or weaken: 1) Section 1402 of the Affordable Care Act (which reduces out-of-pocket costs and cost-sharing for individuals and families); 2) Sections 1001 and 1401 of the Affordable Care Act (which provide tax credits and rebates for health insurance); or 3) Section 1201 of the Affordable Care Act (which prohibits discrimination on the basis of pre-existing conditions and gender). Subsequently, the reservation of a point of order was withdrawn.",hr2668,,2013-01-17,,18:37:00,action
The previous question on the motion to recommit with instructions was ordered without objection.,hr2668,,2013-01-17,,18:46:00,action
On motion to recommit with instructions Failed by the Yeas and Nays: 193 - 230 (Roll no. 362).,hr2668,,2013-01-17,,18:53:00,action
On passage Passed by the Yeas and Nays: 251 - 174 (Roll no. 363).,hr2668,,2013-01-17,PASS_OVER:HOUSE,19:00:00,vote
Motion to reconsider laid on the table Agreed to without objection.,hr2668,,2013-01-17,,19:00:00,action
"Pursuant to the provisions of H. Res. 300, in the engrossment of H.R. 2668, the text of H.R. 2667, as passed by the House, was appended as new matter at the end of H.R. 2668.",hr2668,,2013-01-17,,19:00:00,action
Referred to the Subcommittee on Health.,hr2668,,2013-01-23,,,referral
Received in the Senate. Read the first time. Placed on Senate Legislative Calendar under Read the First Time.,hr2668,,2013-01-23,,,action
Read the second time. Placed on Senate Legislative Calendar under General Orders. Calendar No. 145.,hr2668,,2013-01-24,,,calendar
Referred to the House Committee on Education and the Workforce.,hr2669,HSED,2013-01-11,INTRODUCED,,referral
"Referred to the Subcommittee on Early Childhood, Elementary, and Secondary Education.",hr2669,,2013-01-13,,,referral
"Referred to the Committee on Ways and Means, and in addition to the Committee on House Administration, for a period to be subsequently determined by the Speaker, in each case for consideration of such provisions as fall within the jurisdiction of the committee concerned.",hr2670,HSWM,2013-01-11,INTRODUCED,,referral
Referred to House Ways and Means,hr2670,HSWM,2013-01-11,,,referral
Referred to House House Administration,hr2670,HSHA,2013-01-11,,,referral
Referred to the House Committee on Ways and Means.,hr2671,HSWM,2013-01-11,INTRODUCED,,referral
Referred to the House Committee on Financial Services.,hr2672,HSBA,2013-01-11,INTRODUCED,,referral
Hearings Held by the Subcommittee on Financial Institutions and Consumer Credit Prior to Referral.,hr2672,,2013-01-04,,,action
Committee Consideration and Mark-up Session Held.,hr2672,,2014-01-14,,,action
Ordered to be Reported (Amended) by the Yeas and Nays: 55 - 1.,hr2672,,2014-01-14,REPORTED,,calendar
"Mrs. Capito moved to suspend the rules and pass the bill, as amended.",hr2672,,2014-01-06,,16:48:00,action
Considered under suspension of the rules.,hr2672,,2014-01-06,,16:48:00,action
DEBATE - The House proceeded with forty minutes of debate on H.R. 2672.,hr2672,,2014-01-06,,16:48:00,action
"On motion to suspend the rules and pass the bill, as amended Agreed to by voice vote.",hr2672,,2014-01-06,PASS_OVER:HOUSE,17:09:00,vote
The title of the measure was amended. Agreed to without objection.,hr2672,,2014-01-06,,17:09:00,action
Received in the Senate.,hr2672,,2014-01-07,,,action
"Committee on Banking, Housing, and Urban Affairs. Hearings held.",hr2672,SSBK,2014-01-16,,,hearings
Referred to the House Committee on Financial Services.,hr2673,HSBA,2013-01-11,INTRODUCED,,referral
Committee Consideration and Mark-up Session Held.,hr2673,,2014-01-22,,,action
Ordered to be Reported by the Yeas and Nays: 36 - 23.,hr2673,,2014-01-22,REPORTED,,calendar
"Committee on Banking, Housing, and Urban Affairs. Hearings held.",hr2673,SSBK,2014-01-16,,,hearings
"Referred to the Committee on Ways and Means, and in addition to the Committees on the Judiciary, Natural Resources, Education and the Workforce, Transportation and Infrastructure, Energy and Commerce, Small Business, and Science, Space, and Technology, for a period to be subsequently determined by the Speaker, in each case for consideration of such provisions as fall within the jurisdiction of the committee concerned.",hr2674,HSWM,2013-01-11,INTRODUCED,,referral
Referred to House Ways and Means,hr2674,HSWM,2013-01-11,,,referral
Referred to House Judiciary,hr2674,HSJU,2013-01-11,,,referral
Referred to House Natural Resources,hr2674,HSII,2013-01-11,,,referral
Referred to House Education and the Workforce,hr2674,HSED,2013-01-11,,,referral
Referred to House Transportation and Infrastructure,hr2674,HSPW,2013-01-11,,,referral
Referred to House Energy and Commerce,hr2674,HSIF,2013-01-11,,,referral
Referred to House Small Business,hr2674,HSSM,2013-01-11,,,referral
"Referred to House Science, Space, and Technology",hr2674,HSSY,2013-01-11,,,referral
"Referred to the Subcommittee on Railroads, Pipelines, and Hazardous Materials.",hr2674,,2013-01-12,,,referral
Referred to the Subcommittee on Energy and Power.,hr2674,,2013-01-12,,,referral
Referred to the Subcommittee on Energy and Mineral Resources.,hr2674,,2013-01-16,,,referral
Referred to the Subcommittee on the Constitution and Civil Justice.,hr2674,,2013-01-13,,,referral
"Referred to the Subcommittee on Regulatory Reform, Commercial And Antitrust Law.",hr2674,,2013-01-13,,,referral
"Referred to the Subcommittee on Health, Employment, Labor, and Pensions.",hr2674,,2013-01-13,,,referral
Referred to the Subcommittee on Energy.,hr2674,,2013-01-24,,,referral
Referred to the Subcommittee on Environment.,hr2674,,2013-01-24,,,referral
"Referred to the Committee on Oversight and Government Reform, and in addition to the Committee on Rules, for a period to be subsequently determined by the Speaker, in each case for consideration of such provisions as fall within the jurisdiction of the committee concerned.",hr2675,HSGO,2013-01-11,INTRODUCED,,referral
Referred to House Oversight and Government Reform,hr2675,HSGO,2013-01-11,,,referral
Referred to House Rules,hr2675,HSRU,2013-01-11,,,referral
Referred to the House Committee on Energy and Commerce.,hr2676,HSIF,2013-01-11,INTRODUCED,,referral
Referred to the Subcommittee on Health.,hr2676,,2013-01-12,,,referral
"Referred to the Committee on House Administration, and in addition to the Committee on Oversight and Government Reform, for a period to be subsequently determined by the Speaker, in each case for consideration of such provisions as fall within the jurisdiction of the committee concerned.",hr2677,HSHA,2013-01-11,INTRODUCED,,referral
Referred to House House Administration,hr2677,HSHA,2013-01-11,,,referral
Referred to House Oversight and Government Reform,hr2677,HSGO,2013-01-11,,,referral
Referred to the House Committee on Oversight and Government Reform.,hr2678,HSGO,2013-01-11,INTRODUCED,,referral
Committee Consideration and Mark-up Session Held.,hr2678,,2014-01-21,,,action
Ordered to be Reported by Unanimous Consent.,hr2678,,2014-01-21,REPORTED,,calendar
Mr. Collins (GA) moved to suspend the rules and pass the bill.,hr2678,,2014-01-08,,14:38:00,action
Considered under suspension of the rules.,hr2678,,2014-01-08,,14:38:00,action
DEBATE - The House proceeded with forty minutes of debate on H.R. 2678.,hr2678,,2014-01-08,,14:38:00,action
"At the conclusion of debate, the chair put the question on the motion to suspend the rules. Mr. Collins (GA) objected to the vote on the grounds that a quorum was not present. Further proceedings on the motion were postponed. The point of no quorum was considered as withdrawn.",hr2678,,2014-01-08,,14:44:00,action
Considered as unfinished business.,hr2678,,2014-01-10,,15:46:00,action
Motion to reconsider laid on the table Agreed to without objection.,hr2678,,2014-01-10,,15:52:00,action
On motion to suspend the rules and pass the bill Agreed to by the Yeas and Nays: (2/3 required): 422 - 2 (Roll no. 492).,hr2678,,2014-01-10,PASS_OVER:HOUSE,15:52:00,vote
Received in the Senate and Read twice and referred to the Committee on Homeland Security and Governmental Affairs.,hr2678,SSGA,2014-01-11,,,referral
Senate Committee on Homeland Security and Governmental Affairs discharged by Unanimous Consent.,hr2678,SSGA,2014-01-08,,,action
Passed Senate without amendment by Unanimous Consent.,hr2678,,2014-01-08,PASSED:BILL,,vote
Message on Senate action sent to the House.,hr2678,,2014-01-09,,,action
Presented to President.,hr2678,,2014-01-10,,,topresident
Signed by President.,hr2678,,2014-01-16,ENACTED:SIGNED,,signed
Became Public Law No: 113-213.,hr2678,,2014-01-16,,,enacted
Referred to the House Committee on Oversight and Government Reform.,hr2679,HSGO,2013-01-11,INTRODUCED,,referral
Referred to the House Committee on Ways and Means.,hr2680,HSWM,2013-01-11,INTRODUCED,,referral
"Referred to the Committee on the Judiciary, and in addition to the Committee on Oversight and Government Reform, for a period to be subsequently determined by the Speaker, in each case for consideration of such provisions as fall within the jurisdiction of the committee concerned.",hr2681,HSJU,2013-01-11,INTRODUCED,,referral
Referred to House Judiciary,hr2681,HSJU,2013-01-11,,,referral
Referred to House Oversight and Government Reform,hr2681,HSGO,2013-01-11,,,referral
Referred to the Subcommittee on the Constitution and Civil Justice.,hr2681,,2013-01-13,,,referral
"Referred to the Committee on Energy and Commerce, and in addition to the Committees on Ways and Means, Education and the Workforce, Natural Resources, the Judiciary, and House Administration, for a period to be subsequently determined by the Speaker, in each case for consideration of such provisions as fall within the jurisdiction of the committee concerned.",hr2682,HSIF,2013-01-11,INTRODUCED,,referral
