_action_text,_bill,_committees,_date,_status,_time,_type
Sponsor introductory remarks on measure.,hr1569,,2009-01-17,INTRODUCED,,action
Referred to the House Committee on Education and Labor.,hr1569,HSED,2009-01-17,REFERRED,,referral
"Referred to the Subcommittee on Early Childhood, Elementary, and Secondary Education.",hr1569,,2009-01-14,,,referral
Referred to the House Committee on Energy and Commerce.,hr1570,HSIF,2009-01-17,INTRODUCED,,referral
Referred to the Subcommittee on Health.,hr1570,,2009-01-18,,,referral
Referred to the House Committee on Transportation and Infrastructure.,hr1571,HSPW,2009-01-17,INTRODUCED,,referral
Referred to the Subcommittee on Highways and Transit.,hr1571,,2009-01-18,,,referral
Referred to the House Committee on Ways and Means.,hr1572,HSWM,2009-01-17,INTRODUCED,,referral
Referred to the House Committee on Energy and Commerce.,hr1573,HSIF,2009-01-17,INTRODUCED,,referral
Referred to the Subcommittee on Energy and Environment.,hr1573,,2009-01-18,,,referral
Referred to the House Committee on Natural Resources.,hr1574,HSII,2009-01-17,INTRODUCED,,referral
"Referred to the Subcommittee on National Parks, Forests and Public Lands.",hr1574,,2009-01-23,,,referral
Referred to the House Committee on the Judiciary.,hr1575,HSJU,2009-01-17,INTRODUCED,,referral
Committee Consideration and Mark-up Session Held.,hr1575,,2009-01-18,,,action
Ordered to be Reported by Voice Vote.,hr1575,,2009-01-18,REPORTED,,calendar
Reported by the Committee on Judiciary. H. Rept. 111-50.,hr1575,HSJU,2009-01-24,,14:19:00,action
"Placed on the Union Calendar, Calendar No. 20.",hr1575,,2009-01-24,,14:19:00,calendar
"Mr. Conyers moved to suspend the rules and pass the bill, as amended.",hr1575,,2009-01-01,,12:54:00,action
Considered under suspension of the rules.,hr1575,,2009-01-01,,12:54:00,action
DEBATE - The House proceeded with forty minutes of debate on H.R. 1575.,hr1575,,2009-01-01,,12:54:00,action
"At the conclusion of debate, the Yeas and Nays were demanded and ordered. Pursuant to the provisions of clause 8, rule XX, the Chair announced that further proceedings on the motion would be postponed.",hr1575,,2009-01-01,,13:22:00,action
Considered as unfinished business.,hr1575,,2009-01-01,,14:17:00,action
"On motion to suspend the rules and pass the bill, as amended Failed by the Yeas and Nays: (2/3 required): 223 - 196 (Roll no. 178).",hr1575,,2009-01-01,PROV_KILL:SUSPENSIONFAILED,14:27:00,vote
Referred to the House Committee on the Judiciary.,hr1576,HSJU,2009-01-17,INTRODUCED,,referral
"Referred to the Subcommittee on Immigration, Citizenship, Refugees, Border Security, and International Law.",hr1576,,2009-01-27,,,referral
Referred to the House Committee on Financial Services.,hr1577,HSBA,2009-01-18,INTRODUCED,,referral
Referred to the House Committee on Education and Labor.,hr1578,HSED,2009-01-18,INTRODUCED,,referral
"Referred to the Subcommittee on Higher Education, Lifelong Learning, and Competitiveness.",hr1578,,2009-01-14,,,referral
"Referred to the Subcommittee on Early Childhood, Elementary, and Secondary Education.",hr1578,,2010-01-22,,,referral
Referred to the House Committee on Ways and Means.,hr1579,HSWM,2009-01-18,INTRODUCED,,referral
Hearings Held Prior to Introduction and Referral.,hr1580,,2009-01-11,INTRODUCED,,action
Referred to the House Committee on Science and Technology.,hr1580,HSSY,2009-01-18,REFERRED,,referral
Committee Consideration and Mark-up Session Held.,hr1580,,2009-01-26,,,action
Ordered to be Reported (Amended) by Voice Vote.,hr1580,,2009-01-26,REPORTED,,calendar
Reported (Amended) by the Committee on Science and Technology. H. Rept. 111-75.,hr1580,HSSY,2009-01-21,,14:23:00,action
"Placed on the Union Calendar, Calendar No. 32.",hr1580,,2009-01-21,,14:23:00,calendar
"Mr. Gordon (TN) moved to suspend the rules and pass the bill, as amended.",hr1580,,2009-01-22,,11:49:00,action
Considered under suspension of the rules.,hr1580,,2009-01-22,,11:49:00,action
DEBATE - The House proceeded with forty minutes of debate on H.R. 1580.,hr1580,,2009-01-22,,11:49:00,action
"On motion to suspend the rules and pass the bill, as amended Agreed to by voice vote.",hr1580,,2009-01-22,PASS_OVER:HOUSE,12:02:00,vote
Motion to reconsider laid on the table Agreed to without objection.,hr1580,,2009-01-22,,12:02:00,action
The title of the measure was amended. Agreed to without objection.,hr1580,,2009-01-22,,12:02:00,action
Received in the Senate and Read twice and referred to the Committee on Environment and Public Works.,hr1580,SSEV,2009-01-23,,,referral
"Referred to the Committee on Energy and Commerce, and in addition to the Committee on Agriculture, for a period to be subsequently determined by the Speaker, in each case for consideration of such provisions as fall within the jurisdiction of the committee concerned.",hr1581,HSIF,2009-01-18,INTRODUCED,,referral
Referred to House Energy and Commerce,hr1581,HSIF,2009-01-18,,,referral
Referred to House Agriculture,hr1581,HSAG,2009-01-18,,,referral
Referred to the Subcommittee on Health.,hr1581,,2009-01-19,,,referral
"Referred to the Subcommittee on Rural Development, Biotechnology, Specialty Crops, and Foreign Agriculture.",hr1581,HSAG,2009-01-23,,,referral
Referred to the House Committee on Financial Services.,hr1582,HSBA,2009-01-18,INTRODUCED,,referral
"Referred to the Committee on the Judiciary, and in addition to the Committees on Energy and Commerce, and Financial Services, for a period to be subsequently determined by the Speaker, in each case for consideration of such provisions as fall within the jurisdiction of the committee concerned.",hr1583,HSJU,2009-01-18,INTRODUCED,,referral
Referred to House Judiciary,hr1583,HSJU,2009-01-18,,,referral
Referred to House Energy and Commerce,hr1583,HSIF,2009-01-18,,,referral
Referred to House Financial Services,hr1583,HSBA,2009-01-18,,,referral
"Referred to the Subcommittee on Commerce, Trade and Consumer Protection.",hr1583,,2009-01-19,,,referral
Referred to the Subcommittee on Courts and Competition Policy.,hr1583,,2009-01-27,,,referral
Referred to the House Committee on Natural Resources.,hr1584,HSII,2009-01-18,INTRODUCED,,referral
"Referred to the Subcommittee on Insular Affairs, Oceans and Wildlife.",hr1584,,2009-01-23,,,referral
Referred to the House Committee on Education and Labor.,hr1585,HSED,2009-01-18,INTRODUCED,,referral
"Referred to the Subcommittee on Early Childhood, Elementary, and Secondary Education.",hr1585,,2009-01-14,,,referral
"Mr. Sablan moved to suspend the rules and pass the bill, as amended.",hr1585,,2010-01-21,,14:25:00,action
Considered under suspension of the rules.,hr1585,,2010-01-21,,14:25:00,action
DEBATE - The House proceeded with forty minutes of debate on H.R. 1585.,hr1585,,2010-01-21,,14:25:00,action
"On motion to suspend the rules and pass the bill, as amended Agreed to by voice vote.",hr1585,,2010-01-21,PASS_OVER:HOUSE,14:47:00,vote
Motion to reconsider laid on the table Agreed to without objection.,hr1585,,2010-01-21,,14:47:00,action
The title of the measure was amended. Agreed to without objection.,hr1585,,2010-01-21,,14:47:00,action
"Received in the Senate and Read twice and referred to the Committee on Health, Education, Labor, and Pensions.",hr1585,SSHR,2010-01-22,,,referral
Referred to the House Committee on Ways and Means.,hr1586,HSWM,2009-01-18,INTRODUCED,,referral
Mr. Rangel moved to suspend the rules and pass the bill.,hr1586,,2009-01-19,,12:11:00,action
Considered under suspension of the rules.,hr1586,,2009-01-19,,12:12:00,action
DEBATE - The House proceeded with forty minutes of debate on H.R. 1586.,hr1586,,2009-01-19,,12:12:00,action
"At the conclusion of debate, the Yeas and Nays were demanded and ordered. Pursuant to the provisions of clause 8, rule XX, the Chair announced that further proceedings on the motion would be postponed.",hr1586,,2009-01-19,,13:09:00,action
Considered as unfinished business.,hr1586,,2009-01-19,,14:18:00,action
On motion to suspend the rules and pass the bill Agreed to by the Yeas and Nays: (2/3 required): 328 - 93 (Roll no. 143).,hr1586,,2009-01-19,PASS_OVER:HOUSE,14:44:00,vote
Motion to reconsider laid on the table Agreed to without objection.,hr1586,,2009-01-19,,14:44:00,action
Received in the Senate. Read the first time. Placed on Senate Legislative Calendar under Read the First Time.,hr1586,,2009-01-19,,,action
Read the second time. Placed on Senate Legislative Calendar under General Orders. Calendar No. 36.,hr1586,,2009-01-23,,,calendar
Measure laid before Senate by unanimous consent.,hr1586,,2010-01-10,,,action
Considered by Senate.,hr1586,,2010-01-11,,,action
Considered by Senate.,hr1586,,2010-01-16,,,action
Considered by Senate.,hr1586,,2010-01-17,,,action
Considered by Senate.,hr1586,,2010-01-18,,,action
Considered by Senate.,hr1586,,2010-01-19,,,action
Considered by Senate.,hr1586,,2010-01-22,,,action
Passed Senate with an amendment and an amendment to the Title by Yea-Nay Vote. 93 - 0. Record Vote Number: 61.,hr1586,,2010-01-22,PASS_BACK:SENATE,,vote
Message on Senate action sent to the House.,hr1586,,2010-01-23,,,action
"Rules Committee Resolution H. Res. 1212 Reported to House. The resolution provides for consideration of the Senate amendments to the bill with an amendment debatable for one hour. The resolution also provides for the Speaker to entertain motions that the House suspend the rules. In addition, the requirement waives the requirement for a two-thirds vote to consider a report from the Committee on Rules on the same day it is reported.",hr1586,HSRU,2010-01-24,,17:29:00,action
Rule H. Res. 1212 passed House.,hr1586,,2010-01-25,,15:08:00,action
Mr. Oberstar moved that the House agree with an amendment to the Senate amendments.,hr1586,,2010-01-25,,15:17:00,action
DEBATE - The House proceeded with one hour of debate on agreeing with an amendment to the Senate amendments to H.R. 1586.,hr1586,,2010-01-25,,15:18:00,action
"POSTPONED PROCEEDINGS - Pursuant to clause 1(c) of rule 19, the Chair postponed further proceedings of the motion to agree to the Senate amendments with an amendment to H.R. 1586.",hr1586,,2010-01-25,,16:30:00,action
The previous question was ordered pursuant to the rule.,hr1586,,2010-01-25,,16:54:00,action
On motion that the House agree with an amendment to the Senate amendments Agreed to by the Yeas and Nays: 276 - 145 (Roll no. 190).,hr1586,,2010-01-25,PASS_BACK:HOUSE,17:21:00,vote
Motion to reconsider laid on the table Agreed to without objection.,hr1586,,2010-01-25,,17:21:00,action
Message on House action received in Senate and at desk: House amendment to Senate amendment.,hr1586,,2010-01-26,,,action
Motion by Senator Reid to concur in the House amendment to the Senate amendment to the bill (H.R. 1586) with an amendment (SA 4567) made in the Senate.,hr1586,,2010-01-29,,,action
Cloture motion on the motion to concur in the House amendment to the Senate amendment to the bill (H.R. 1586) with an amendment (SA 4567) presented in Senate.,hr1586,,2010-01-29,,,action
Motion by Senator Reid to refer to Senate Committee on Appropriations the House message to accompany the bill (H.R. 1586) with instructions to report back forthwith with amendment SA 4569 made in Senate.,hr1586,SSAP,2010-01-29,,,action
Considered by Senate.,hr1586,,2010-01-02,,,action
Motion by Senator Reid to refer to Senate Committee on Appropriations the House message to accompany the bill (H.R. 1586) with instructions to report back forthwith with amendment SA 4569 withdrawn in Senate.,hr1586,SSAP,2010-01-02,,,action
Cloture motion on the motion to concur in the House amendment to the Senate amendment to the bill (H.R. 1586) with an amendment (SA 4567) withdrawn by unanimous consent in Senate.,hr1586,,2010-01-02,,,action
Motion by Senator Reid to concur in the House amendment to the Senate amendment to the bill (H.R. 1586) with an amendment (SA 4575) made in the Senate.,hr1586,,2010-01-02,,,action
Cloture motion on the motion to concur in the House amendment to the Senate amendment to the bill (H.R. 1586) with an amendment (SA 4575) presented in Senate.,hr1586,,2010-01-02,,,action
Motion by Senator Reid to refer to Senate Committee on Appropriations the House message to accompany the bill (H.R. 1586) with instructions to report back forthwith with amendment SA 4577 made in Senate.,hr1586,SSAP,2010-01-02,,,action
Considered by Senate.,hr1586,,2010-01-04,,,action
Cloture on the motion to concur in the House amendment to the Senate amendment to the bill (H.R. 1586) with an amendment (SA 4575) invoked in Senate by Yea-Nay Vote. 61 - 38. Record Vote Number: 224.,hr1586,,2010-01-04,,,action
Motion by Senator Reid to refer to Senate Committee on Appropriations the House message to accompany the bill (H.R. 1586) with instructions to report back forthwith with amendment (SA 4577) fell when cloture was invoked on the motion to concur in the House amendment to the Senate amendment to the bill (H.R. 1586) with an amendment (SA 4575) in Senate.,hr1586,SSAP,2010-01-04,,,action
Considered by Senate.,hr1586,,2010-01-05,,,action
DeMint motion to suspend Rule XXII to permit the consideration of a motion to commit the House message to accompany H.R. 1586 to the Committee on Finance with instructions (Individual Income Tax Rates) made in Senate.,hr1586,SSFI,2010-01-05,,,action
DeMint motion to suspend Rule XXII to permit the consideration of a motion to commit the House message to accompany H.R. 1586 to the Committee on Finance with instructions (Income Tax Rates on Small Business) made in Senate.,hr1586,SSFI,2010-01-05,,,action
DeMint motion to suspend Rule XXII to permit the consideration of a motion to commit the House message to accompany H.R. 1586 to the Committee on Finance with instructions (Individual Income Tax Rates) not agreed to by Yea-Note Vote. 42-58. Record Vote Number: 226.,hr1586,SSFI,2010-01-05,,,action
DeMint motion to suspend Rule XXII to permit the consideration of a motion to commit the House message to accompany H.R. 1586 to the Committee on Finance with instructions (Income Tax Rates on Small Business) not agreed to by Yea-Note Vote. 42-58. Record Vote No. 227.,hr1586,SSFI,2010-01-05,,,action
