_action_text,_bill,_committees,_date,_status,_time,_type
Read twice and referred to the Committee on Finance.,s116,SSFI,2015-01-07,REFERRED,,referral
Introduced in Senate,s117,,2015-01-07,INTRODUCED,,action
Read twice and referred to the Committee on Foreign Relations.,s117,SSFR,2015-01-07,REFERRED,,referral
Introduced in Senate,s118,,2015-01-07,INTRODUCED,,action
Read twice and referred to the Committee on Finance.,s118,SSFI,2015-01-07,REFERRED,,referral
Introduced in Senate,s119,,2015-01-08,INTRODUCED,,action
Read twice and referred to the Committee on Energy and Natural Resources.,s119,SSEG,2015-01-08,REFERRED,,referral
Committee on Energy and Natural Resources Subcommittee on National Parks. Hearings held.,s119,SSEG,2016-01-17,,,hearings
Introduced in Senate,s120,,2015-01-08,INTRODUCED,,action
Read twice and referred to the Committee on Environment and Public Works.,s120,SSEV,2015-01-08,REFERRED,,referral
Introduced in Senate,s121,,2015-01-08,INTRODUCED,,action
Read twice and referred to the Committee on Finance.,s121,SSFI,2015-01-08,REFERRED,,referral
Introduced in Senate,s122,,2015-01-08,INTRODUCED,,action
"Read twice and referred to the Committee on Health, Education, Labor, and Pensions.",s122,SSHR,2015-01-08,REFERRED,,referral
Introduced in Senate,s123,,2015-01-08,INTRODUCED,,action
"Read twice and referred to the Committee on Health, Education, Labor, and Pensions.",s123,SSHR,2015-01-08,REFERRED,,referral
Introduced in Senate,s124,,2015-01-08,INTRODUCED,,action
Read twice and referred to the Committee on Environment and Public Works.,s124,SSEV,2015-01-08,REFERRED,,referral
Introduced in Senate,s125,,2015-01-08,INTRODUCED,,action
Read twice and referred to the Committee on the Judiciary.,s125,SSJU,2015-01-08,REFERRED,,referral
Committee on the Judiciary. Ordered to be reported without amendment favorably.,s125,SSJU,2015-01-26,REPORTED,,calendar
Committee on the Judiciary. Reported by Senator Grassley without amendment. Without written report.,s125,SSJU,2015-01-26,,,reported
Placed on Senate Legislative Calendar under General Orders. Calendar No. 32.,s125,,2015-01-26,,,calendar
Measure laid before Senate by unanimous consent.,s125,,2015-01-06,,,action
Passed Senate with an amendment by Voice Vote.,s125,,2015-01-06,PASS_OVER:SENATE,,vote
Message on Senate action sent to the House.,s125,,2015-01-07,,,action
Received in the House.,s125,,2015-01-08,,11:08:36,action
Referred to the House Committee on the Judiciary.,s125,HSJU,2015-01-08,,,referral
"Referred to the Subcommittee on Crime, Terrorism, Homeland Security, and Investigations.",s125,HSJU,2015-01-15,,,referral
"Subcommittee on Crime, Terrorism, Homeland Security, and Investigations Discharged.",s125,HSJU,2016-01-08,,,action
Committee Consideration and Mark-up Session Held.,s125,HSJU,2016-01-20,,,action
Ordered to be Reported by Voice Vote.,s125,HSJU,2016-01-20,,,calendar
Reported by the Committee on Judiciary. H. Rept. 114-544.,s125,HSJU,2016-01-10,,,action
"Placed on the Union Calendar, Calendar No. 420.",s125,,2016-01-10,,,calendar
Mr. Goodlatte moved to suspend the rules and pass the bill.,s125,,2016-01-10,,17:30:07,action
Considered under suspension of the rules.,s125,,2016-01-10,,17:30:09,action
DEBATE - The House proceeded with forty minutes of debate on S. 125.,s125,,2016-01-10,,17:30:11,action
On motion to suspend the rules and pass the bill Agreed to by voice vote.,s125,,2016-01-10,PASSED:BILL,17:46:35,vote
Motion to reconsider laid on the table Agreed to without objection.,s125,,2016-01-10,,17:46:37,action
Presented to President.,s125,,2016-01-13,,,topresident
Signed by President.,s125,,2016-01-16,ENACTED:SIGNED,,signed
Became Public Law No: 114-155.,s125,,2016-01-16,,,enacted
Introduced in Senate,s126,,2015-01-08,INTRODUCED,,action
Read twice and referred to the Committee on Finance.,s126,SSFI,2015-01-08,REFERRED,,referral
Introduced in Senate,s127,,2015-01-08,INTRODUCED,,action
"Read twice and referred to the Committee on Commerce, Science, and Transportation.",s127,SSCM,2015-01-08,REFERRED,,referral
Introduced in Senate,s128,,2015-01-08,INTRODUCED,,action
Read twice and referred to the Committee on Energy and Natural Resources.,s128,SSEG,2015-01-08,REFERRED,,referral
Introduced in Senate,s129,,2015-01-08,INTRODUCED,,action
Read twice and referred to the Committee on Finance.,s129,SSFI,2015-01-08,REFERRED,,referral
Introduced in Senate,s130,,2015-01-08,INTRODUCED,,action
"Read twice and referred to the Committee on Health, Education, Labor, and Pensions.",s130,SSHR,2015-01-08,REFERRED,,referral
Introduced in Senate,s131,,2015-01-08,INTRODUCED,,action
"Read twice and referred to the Committee on Health, Education, Labor, and Pensions.",s131,SSHR,2015-01-08,REFERRED,,referral
Introduced in Senate,s132,,2015-01-08,INTRODUCED,,action
Read twice and referred to the Committee on Energy and Natural Resources.,s132,SSEG,2015-01-08,REFERRED,,referral
Committee on Energy and Natural Resources. Hearings held.,s132,SSEG,2015-01-16,,,hearings
Introduced in Senate,s133,,2015-01-08,INTRODUCED,,action
Read twice and referred to the Committee on Energy and Natural Resources.,s133,SSEG,2015-01-08,REFERRED,,referral
Introduced in Senate,s134,,2015-01-08,INTRODUCED,,action
Read twice and referred to the Committee on the Judiciary.,s134,SSJU,2015-01-08,REFERRED,,referral
Introduced in Senate,s135,,2015-01-08,INTRODUCED,,action
"Read twice and referred to the Committee on Commerce, Science, and Transportation.",s135,SSCM,2015-01-08,REFERRED,,referral
Introduced in Senate,s136,,2015-01-08,INTRODUCED,,action
Read twice and referred to the Committee on Homeland Security and Governmental Affairs.,s136,SSGA,2015-01-08,REFERRED,,referral
Committee on Homeland Security and Governmental Affairs. Ordered to be reported without amendment favorably.,s136,SSGA,2015-01-04,REPORTED,,calendar
Committee on Homeland Security and Governmental Affairs. Reported by Senator Johnson without amendment. With written report No. 114-35.,s136,SSGA,2015-01-05,,,reported
Placed on Senate Legislative Calendar under General Orders. Calendar No. 67.,s136,,2015-01-05,,,calendar
Passed Senate without amendment by Unanimous Consent.,s136,,2015-01-11,PASS_OVER:SENATE,,vote
Message on Senate action sent to the House.,s136,,2015-01-12,,,action
Received in the House.,s136,,2015-01-12,,14:08:50,action
Referred to the House Committee on Oversight and Government Reform.,s136,HSGO,2015-01-12,,,referral
Committee Consideration and Mark-up Session Held.,s136,HSGO,2015-01-22,,,action
Ordered to be Reported by Voice Vote.,s136,HSGO,2015-01-22,,,calendar
Reported by the Committee on Oversight and Government Reform. H. Rept. 114-263.,s136,HSGO,2015-01-18,,,action
"Placed on the Union Calendar, Calendar No. 199.",s136,,2015-01-18,,,calendar
Mr. Walberg moved to suspend the rules and pass the bill.,s136,,2015-01-28,,15:15:19,action
Considered under suspension of the rules.,s136,,2015-01-28,,15:15:39,action
DEBATE - The House proceeded with forty minutes of debate on S. 136.,s136,,2015-01-28,,15:15:41,action
On motion to suspend the rules and pass the bill Agreed to by voice vote.,s136,,2015-01-28,PASSED:BILL,15:24:18,vote
Motion to reconsider laid on the table Agreed to without objection.,s136,,2015-01-28,,15:24:20,action
Presented to President.,s136,,2015-01-30,,,topresident
Signed by President.,s136,,2015-01-07,ENACTED:SIGNED,,signed
Became Public Law No: 114-62.,s136,,2015-01-07,,,enacted
Introduced in Senate,s137,,2015-01-08,INTRODUCED,,action
Read twice and referred to the Committee on Finance.,s137,SSFI,2015-01-08,REFERRED,,referral
Introduced in Senate,s138,,2015-01-08,INTRODUCED,,action
Read twice and referred to the Committee on Finance.,s138,SSFI,2015-01-08,REFERRED,,referral
Introduced in Senate,s139,,2015-01-08,INTRODUCED,,action
Read twice and referred to the Committee on Finance.,s139,SSFI,2015-01-08,REFERRED,,referral
Senate Committee on Finance discharged by Unanimous Consent.,s139,SSFI,2015-01-16,,,action
Passed Senate without amendment by Unanimous Consent.,s139,,2015-01-16,PASS_OVER:SENATE,,vote
Message on Senate action sent to the House.,s139,,2015-01-17,,,action
Received in the House.,s139,,2015-01-20,,14:01:05,action
Referred to House Ways and Means,s139,HSWM,2015-01-20,,,referral
"Referred to the Committee on Ways and Means, and in addition to the Committee on Energy and Commerce, for a period to be subsequently determined by the Speaker, in each case for consideration of such provisions as fall within the jurisdiction of the committee concerned.",s139,,2015-01-20,,,referral
Referred to House Energy and Commerce,s139,HSIF,2015-01-20,,,referral
Referred to the Subcommittee on Health.,s139,HSWM,2015-01-21,,,referral
Referred to the Subcommittee on Health.,s139,HSIF,2015-01-24,,,referral
Mr. Ryan (WI) moved to suspend the rules and pass the bill.,s139,,2015-01-28,,16:16:07,action
Considered under suspension of the rules.,s139,,2015-01-28,,16:16:12,action
DEBATE - The House proceeded with forty minutes of debate on S. 139.,s139,,2015-01-28,,16:16:21,action
On motion to suspend the rules and pass the bill Agreed to by voice vote.,s139,,2015-01-28,PASSED:BILL,16:29:14,vote
Motion to reconsider laid on the table Agreed to without objection.,s139,,2015-01-28,,16:29:16,action
Presented to President.,s139,,2015-01-30,,,topresident
Signed by President.,s139,,2015-01-07,ENACTED:SIGNED,,signed
Became Public Law No: 114-63.,s139,,2015-01-07,,,enacted
Introduced in Senate,s140,,2015-01-08,INTRODUCED,,action
Read twice and referred to the Committee on the Judiciary.,s140,SSJU,2015-01-08,REFERRED,,referral
Introduced in Senate,s141,,2015-01-08,INTRODUCED,,action
Read twice and referred to the Committee on Finance.,s141,SSFI,2015-01-08,REFERRED,,referral
Introduced in Senate,s142,,2015-01-08,INTRODUCED,,action
"Read twice and referred to the Committee on Commerce, Science, and Transportation.",s142,SSCM,2015-01-08,REFERRED,,referral
"Committee on Commerce, Science, and Transportation. Ordered to be reported with an amendment in the nature of a substitute favorably.",s142,SSCM,2015-01-26,REPORTED,,calendar
Placed on Senate Legislative Calendar under General Orders. Calendar No. 35.,s142,,2015-01-13,,,calendar
"Committee on Commerce, Science, and Transportation. Reported by Senator Thune with an amendment in the nature of a substitute. With written report No. 114-12.",s142,SSCM,2015-01-13,,,reported
Placed on Senate Legislative Calendar under General Orders. Calendar No. 35.,s142,,2015-01-13,,,calendar
Measure laid before Senate by unanimous consent.,s142,,2015-01-10,,,action
The committee substitute withdrawn by Unanimous Consent.,s142,,2015-01-10,,,action
Passed Senate with an amendment and an amendment to the Title by Unanimous Consent.,s142,,2015-01-10,PASS_OVER:SENATE,,vote
Received in the House.,s142,,2015-01-11,,11:00:25,action
Message on Senate action sent to the House.,s142,,2015-01-11,,,action
Held at the desk.,s142,,2015-01-11,,12:16:56,action
Mrs. Brooks (IN) moved to suspend the rules and pass the bill.,s142,,2016-01-11,,15:48:22,action
Considered under suspension of the rules.,s142,,2016-01-11,,15:48:33,action
DEBATE - The House proceeded with forty minutes of debate on S. 142.,s142,,2016-01-11,,15:48:35,action
On motion to suspend the rules and pass the bill Agreed to by voice vote.,s142,,2016-01-11,PASSED:BILL,15:59:12,vote
Motion to reconsider laid on the table Agreed to without objection.,s142,,2016-01-11,,15:59:13,action
Presented to President.,s142,,2016-01-19,,,topresident
Signed by President.,s142,,2016-01-28,ENACTED:SIGNED,,signed
Became Public Law No: 114-116.,s142,,2016-01-28,,,enacted
Introduced in Senate,s143,,2015-01-09,INTRODUCED,,action
"Read twice and referred to the Committee on Commerce, Science, and Transportation.",s143,SSCM,2015-01-09,REFERRED,,referral
"Committee on Commerce, Science, and Transportation. Ordered to be reported without amendment favorably.",s143,SSCM,2015-01-26,REPORTED,,calendar
"Committee on Commerce, Science, and Transportation. Reported by Senator Thune without amendment. With written report No. 114-51.",s143,SSCM,2015-01-21,,,reported
Placed on Senate Legislative Calendar under General Orders. Calendar No. 93.,s143,,2015-01-21,,,calendar
Passed Senate without amendment by Unanimous Consent.,s143,,2015-01-09,PASS_OVER:SENATE,,vote
Message on Senate action sent to the House.,s143,,2015-01-10,,,action
Received in the House.,s143,,2015-01-13,,14:11:00,action
Held at the desk.,s143,,2015-01-13,,18:22:55,action
Introduced in Senate,s144,,2015-01-09,INTRODUCED,,action
"Read twice and referred to the Committee on Health, Education, Labor, and Pensions.",s144,SSHR,2015-01-09,REFERRED,,referral
Introduced in Senate,s145,,2015-01-12,INTRODUCED,,action
Read twice and referred to the Committee on Energy and Natural Resources.,s145,SSEG,2015-01-12,REFERRED,,referral
Committee on Energy and Natural Resources Senate Subcommittee on National Parks. Hearings held. With printed Hearing: S.Hrg. 114-338.,s145,SSEG,2015-01-10,,,hearings
Committee on Energy and Natural Resources. Ordered to be reported without amendment favorably.,s145,SSEG,2015-01-30,REPORTED,,calendar
Committee on Energy and Natural Resources. Reported by Senator Murkowski without amendment. With written report No. 114-124.,s145,SSEG,2015-01-09,,,reported
Placed on Senate Legislative Calendar under General Orders. Calendar No. 204.,s145,,2015-01-09,,,calendar
Introduced in Senate,s146,,2015-01-12,INTRODUCED,,action
Read twice and referred to the Committee on Energy and Natural Resources.,s146,SSEG,2015-01-12,REFERRED,,referral
Committee on Energy and Natural Resources Senate Subcommittee on National Parks. Hearings held. With printed Hearing: S.Hrg. 114-338.,s146,SSEG,2015-01-10,,,hearings
Introduced in Senate,s147,,2015-01-12,INTRODUCED,,action
Committee on Energy and Natural Resources. Original measure reported to Senate by Senator Murkowski. With written report No. 114-1. Minority views filed.,s147,SSEG,2015-01-12,,,action
Placed on Senate Legislative Calendar under General Orders. Calendar No. 2.,s147,,2015-01-12,REPORTED,,calendar
Introduced in Senate,s148,,2015-01-12,INTRODUCED,,action
Read twice and referred to the Committee on Finance.,s148,SSFI,2015-01-12,REFERRED,,referral
Introduced in Senate,s149,,2015-01-13,INTRODUCED,,action
Read twice and referred to the Committee on Finance.,s149,SSFI,2015-01-13,REFERRED,,referral
Introduced in Senate,s150,,2015-01-13,INTRODUCED,,action
Read twice and referred to the Committee on the Budget.,s150,SSBU,2015-01-13,REFERRED,,referral
Committee on the Budget. Hearings held.,s150,SSBU,2015-01-04,,,hearings
Introduced in Senate,s151,,2015-01-13,INTRODUCED,,action
Read twice and referred to the Committee on Veterans' Affairs.,s151,SSVA,2015-01-13,REFERRED,,referral
Introduced in Senate,s152,,2015-01-13,INTRODUCED,,action
Read twice and referred to the Committee on Indian Affairs.,s152,SLIA,2015-01-13,REFERRED,,referral
Committee on Indian Affairs. Ordered to be reported without amendment favorably.,s152,SLIA,2015-01-29,REPORTED,,calendar
Committee on Indian Affairs. Reported by Senator Barrasso without amendment. With written report No. 114-199. Additional views filed.,s152,SLIA,2015-01-18,,,reported
