_action_text,_bill,_committees,_date,_status,_time,_type
Committee on Energy and Natural Resources. Ordered to be reported with an amendment in the nature of a substitute favorably.,s1181,SSEG,2018-01-08,REPORTED,,calendar
Committee on Energy and Natural Resources. Reported by Senator Murkowski with an amendment in the nature of a substitute. With written report No. 115-225.,s1181,SSEG,2018-01-11,,,reported
Placed on Senate Legislative Calendar under General Orders. Calendar No. 373.,s1181,,2018-01-11,,,calendar
Introduced in Senate,s1182,,2017-01-18,INTRODUCED,,action
"Read twice and referred to the Committee on Banking, Housing, and Urban Affairs.",s1182,SSBK,2017-01-18,REFERRED,,referral
"Senate Committee on Banking, Housing, and Urban Affairs discharged by Unanimous Consent.",s1182,SSBK,2017-01-03,,,action
Measure laid before Senate by unanimous consent.,s1182,,2017-01-03,,,action
Passed Senate with an amendment by Voice Vote.,s1182,,2017-01-03,PASS_OVER:SENATE,,vote
Message on Senate action sent to the House.,s1182,,2017-01-04,,,action
Received in the House.,s1182,,2017-01-04,,13:06:34,action
Held at the desk.,s1182,,2017-01-04,,14:31:21,action
"Mr. Hensarling moved to suspend the rules and pass the bill, as amended.",s1182,,2018-01-24,,17:19:50,action
Considered under suspension of the rules.,s1182,,2018-01-24,,17:19:54,action
DEBATE - The House proceeded with forty minutes of debate on S. 1182.,s1182,,2018-01-24,,17:19:55,action
"At the conclusion of debate, the Yeas and Nays were demanded and ordered. Pursuant to the provisions of clause 8, rule XX, the Chair announced that further proceedings on the motion would be postponed.",s1182,,2018-01-24,,18:08:25,action
Considered as unfinished business.,s1182,,2018-01-25,,13:48:21,action
"On motion to suspend the rules and pass the bill, as amended Agreed to by the Yeas and Nays: (2/3 required): 366 - 52 (Roll no. 373).",s1182,,2018-01-25,PASS_BACK:HOUSE,14:13:20,vote
Motion to reconsider laid on the table Agreed to without objection.,s1182,,2018-01-25,,14:13:21,action
The title of the measure was amended. Agreed to without objection.,s1182,,2018-01-25,,14:21:34,action
Message on House action received in Senate and at desk: House amendments to Senate bill.,s1182,,2018-01-25,,,action
Measure laid before Senate by unanimous consent.,s1182,,2018-01-26,,,action
Motion by Senator McConnell to concur in the House amendments to S. 1182 made in Senate.,s1182,,2018-01-26,,,action
Cloture motion on the motion to concur in the House amendments to S. 1182 presented in Senate.,s1182,,2018-01-26,,,action
Motion by Senator McConnell to concur in the House amendment to the text of S. 1182 with an amendment (SA 3628) made in Senate.,s1182,,2018-01-26,,,action
"Motion by Senator McConnell to refer to Senate Committee on Banking, Housing, and Urban Affairs the House message to accompany S. 1182 with instructions to report back forthwith with the following amendment (SA 3630) made in Senate.",s1182,SSBK,2018-01-26,,,action
Considered by Senate (Message from the House considered).,s1182,,2018-01-31,,,action
Cloture motion on the motion to concur in the House amendments to S.1182 withdrawn by unanimous consent in Senate.,s1182,,2018-01-31,,,action
"Motion by Senator McConnell to refer to Senate Committee on Banking, Housing, and Urban Affairs the House message to accompany S. 1182 with instructions to report back forthwith with the following amendment (SA 3630) withdrawn in Senate.",s1182,SSBK,2018-01-31,,,action
Motion by Senator McConnell to concur in the House amendment to the text of S. 1182 with an amendment (SA 3628) withdrawn in Senate.,s1182,,2018-01-31,,,action
Senate agreed to the House amendments to S. 1182 by Yea-Nay Vote. 86 - 12. Record Vote Number: 173.,s1182,,2018-01-31,PASSED:BILL,,vote
Message on Senate action sent to the House.,s1182,,2018-01-31,,,action
Presented to President.,s1182,,2018-01-31,,,topresident
Signed by President.,s1182,,2018-01-31,ENACTED:SIGNED,,signed
Became Public Law No: 115-225.,s1182,,2018-01-31,,,enacted
Introduced in Senate,s1183,,2017-01-18,INTRODUCED,,action
"Read twice and referred to the Committee on Health, Education, Labor, and Pensions.",s1183,SSHR,2017-01-18,REFERRED,,referral
Introduced in Senate,s1184,,2017-01-18,INTRODUCED,,action
Read twice and referred to the Committee on Homeland Security and Governmental Affairs.,s1184,SSGA,2017-01-18,REFERRED,,referral
Introduced in Senate,s1185,,2017-01-18,INTRODUCED,,action
Read twice and referred to the Committee on the Judiciary.,s1185,SSJU,2017-01-18,REFERRED,,referral
Introduced in Senate,s1186,,2017-01-18,INTRODUCED,,action
"Read twice and referred to the Committee on Commerce, Science, and Transportation.",s1186,SSCM,2017-01-18,REFERRED,,referral
Introduced in Senate,s1187,,2017-01-18,INTRODUCED,,action
Read twice and referred to the Committee on Homeland Security and Governmental Affairs.,s1187,SSGA,2017-01-18,REFERRED,,referral
Introduced in Senate,s1188,,2017-01-18,INTRODUCED,,action
"Read twice and referred to the Committee on Health, Education, Labor, and Pensions.",s1188,SSHR,2017-01-18,REFERRED,,referral
Introduced in Senate,s1189,,2017-01-18,INTRODUCED,,action
Read twice and referred to the Committee on Homeland Security and Governmental Affairs.,s1189,SSGA,2017-01-18,REFERRED,,referral
Introduced in Senate,s1190,,2017-01-22,INTRODUCED,,action
Read twice and referred to the Committee on Finance.,s1190,SSFI,2017-01-22,REFERRED,,referral
Introduced in Senate,s1191,,2017-01-22,INTRODUCED,,action
Read twice and referred to the Committee on Finance.,s1191,SSFI,2017-01-22,REFERRED,,referral
Introduced in Senate,s1192,,2017-01-22,INTRODUCED,,action
Read twice and referred to the Committee on Veterans' Affairs.,s1192,SSVA,2017-01-22,REFERRED,,referral
Committee on Veterans' Affairs. Hearings held.,s1192,SSVA,2017-01-15,,,hearings
Introduced in Senate,s1193,,2017-01-22,INTRODUCED,,action
Read twice and referred to the Committee on Finance.,s1193,SSFI,2017-01-22,REFERRED,,referral
Introduced in Senate,s1194,,2017-01-22,INTRODUCED,,action
Read twice and referred to the Committee on Finance.,s1194,SSFI,2017-01-22,REFERRED,,referral
Introduced in Senate,s1195,,2017-01-22,INTRODUCED,,action
Read twice and referred to the Committee on Homeland Security and Governmental Affairs.,s1195,SSGA,2017-01-22,REFERRED,,referral
Introduced in Senate,s1196,,2017-01-22,INTRODUCED,,action
Read twice and referred to the Committee on Armed Services.,s1196,SSAS,2017-01-22,REFERRED,,referral
Introduced in Senate,s1197,,2017-01-22,INTRODUCED,,action
Read twice and referred to the Committee on Finance.,s1197,SSFI,2017-01-22,REFERRED,,referral
Introduced in Senate,s1198,,2017-01-22,INTRODUCED,,action
Read twice and referred to the Committee on Veterans' Affairs.,s1198,SSVA,2017-01-22,REFERRED,,referral
Introduced in Senate,s1199,,2017-01-22,INTRODUCED,,action
Read twice and referred to the Committee on Homeland Security and Governmental Affairs.,s1199,SSGA,2017-01-22,REFERRED,,referral
Committee on Homeland Security and Governmental Affairs. Ordered to be reported with amendments favorably.,s1199,SSGA,2017-01-26,REPORTED,,calendar
Committee on Homeland Security and Governmental Affairs. Reported by Senator Johnson with amendments. With written report No. 115-179.,s1199,SSGA,2017-01-30,,,reported
Placed on Senate Legislative Calendar under General Orders. Calendar No. 254.,s1199,,2017-01-30,,,calendar
Introduced in Senate,s1200,,2017-01-22,INTRODUCED,,action
Read twice and referred to the Committee on Homeland Security and Governmental Affairs.,s1200,SSGA,2017-01-22,REFERRED,,referral
Introduced in Senate,s1201,,2017-01-22,INTRODUCED,,action
Read twice and referred to the Committee on Finance.,s1201,SSFI,2017-01-22,REFERRED,,referral
Introduced in Senate,s1202,,2017-01-23,INTRODUCED,,action
Read twice and referred to the Committee on Energy and Natural Resources.,s1202,SSEG,2017-01-23,REFERRED,,referral
Committee on Energy and Natural Resources Subcommittee on National Parks. Hearings held.,s1202,SSEG,2017-01-19,,,hearings
Introduced in Senate,s1203,,2017-01-23,INTRODUCED,,action
Read twice and referred to the Committee on Environment and Public Works.,s1203,SSEV,2017-01-23,REFERRED,,referral
Introduced in Senate,s1204,,2017-01-23,INTRODUCED,,action
Read twice and referred to the Committee on Homeland Security and Governmental Affairs.,s1204,SSGA,2017-01-23,REFERRED,,referral
Committee on Homeland Security and Governmental Affairs. Ordered to be reported with an amendment in the nature of a substitute favorably.,s1204,SSGA,2018-01-13,REPORTED,,calendar
Introduced in Senate,s1205,,2017-01-23,INTRODUCED,,action
"Read twice and referred to the Committee on Health, Education, Labor, and Pensions.",s1205,SSHR,2017-01-23,REFERRED,,referral
Introduced in Senate,s1206,,2017-01-23,INTRODUCED,,action
Read twice and referred to the Committee on Environment and Public Works.,s1206,SSEV,2017-01-23,REFERRED,,referral
Introduced in Senate,s1207,,2017-01-23,INTRODUCED,,action
Read twice and referred to the Committee on Environment and Public Works.,s1207,SSEV,2017-01-23,REFERRED,,referral
Introduced in Senate,s1208,,2017-01-23,INTRODUCED,,action
Read twice and referred to the Committee on Homeland Security and Governmental Affairs.,s1208,SSGA,2017-01-23,REFERRED,,referral
Committee on Homeland Security and Governmental Affairs. Ordered to be reported without amendment favorably.,s1208,SSGA,2017-01-26,REPORTED,,calendar
Committee on Homeland Security and Governmental Affairs. Reported by Senator Johnson with amendments. With written report No. 115-171.,s1208,SSGA,2017-01-16,,,reported
Placed on Senate Legislative Calendar under General Orders. Calendar No. 241.,s1208,,2017-01-16,,,calendar
Passed Senate with amendments by Unanimous Consent.,s1208,,2017-01-21,PASS_OVER:SENATE,,vote
Message on Senate action sent to the House.,s1208,,2017-01-22,,,action
Received in the House.,s1208,,2017-01-22,,14:05:51,action
Held at the desk.,s1208,,2017-01-22,,15:19:34,action
Introduced in Senate,s1209,,2017-01-23,INTRODUCED,,action
Read twice and referred to the Committee on Veterans' Affairs.,s1209,SSVA,2017-01-23,REFERRED,,referral
Committee on Veterans' Affairs. Hearings held.,s1209,SSVA,2017-01-15,,,hearings
Introduced in Senate,s1210,,2017-01-24,INTRODUCED,,action
Read twice and referred to the Committee on Finance.,s1210,SSFI,2017-01-24,REFERRED,,referral
Introduced in Senate,s1211,,2017-01-24,INTRODUCED,,action
Read twice and referred to the Committee on Environment and Public Works.,s1211,SSEV,2017-01-24,REFERRED,,referral
Introduced in Senate,s1212,,2017-01-24,INTRODUCED,,action
Read twice and referred to the Committee on the Judiciary.,s1212,SSJU,2017-01-24,REFERRED,,referral
Committee on the Judiciary. Hearings held.,s1212,SSJU,2018-01-14,,,hearings
Introduced in Senate,s1213,,2017-01-24,INTRODUCED,,action
"Read twice and referred to the Committee on Commerce, Science, and Transportation.",s1213,SSCM,2017-01-24,REFERRED,,referral
Introduced in Senate,s1214,,2017-01-24,INTRODUCED,,action
Read twice and referred to the Committee on Environment and Public Works.,s1214,SSEV,2017-01-24,REFERRED,,referral
Introduced in Senate,s1215,,2017-01-24,INTRODUCED,,action
Read twice and referred to the Committee on Finance.,s1215,SSFI,2017-01-24,REFERRED,,referral
Introduced in Senate,s1216,,2017-01-24,INTRODUCED,,action
Read twice and referred to the Committee on the Judiciary.,s1216,SSJU,2017-01-24,REFERRED,,referral
Introduced in Senate,s1217,,2017-01-24,INTRODUCED,,action
"Read twice and referred to the Committee on Health, Education, Labor, and Pensions.",s1217,SSHR,2017-01-24,REFERRED,,referral
Introduced in Senate,s1218,,2017-01-24,INTRODUCED,,action
Read twice and referred to the Committee on Veterans' Affairs.,s1218,SSVA,2017-01-24,REFERRED,,referral
Committee on Veterans' Affairs. Hearings held.,s1218,SSVA,2017-01-15,,,hearings
Introduced in Senate,s1219,,2017-01-24,INTRODUCED,,action
Read twice and referred to the Committee on Energy and Natural Resources.,s1219,SSEG,2017-01-24,REFERRED,,referral
"Committee on Energy and Natural Resources Subcommittee on Public Lands, Forests, and Mining. Hearings held.",s1219,SSEG,2018-01-07,,,hearings
Introduced in Senate,s1220,,2017-01-24,INTRODUCED,,action
Read twice and referred to the Committee on the Judiciary.,s1220,SSJU,2017-01-24,REFERRED,,referral
Introduced in Senate,s1221,,2017-01-24,INTRODUCED,,action
Read twice and referred to the Committee on Foreign Relations.,s1221,SSFR,2017-01-24,REFERRED,,referral
Committee on Foreign Relations. Ordered to be reported with amendments favorably.,s1221,SSFR,2017-01-25,REPORTED,,calendar
Committee on Foreign Relations. Reported by Senator Corker with amendments. Without written report.,s1221,SSFR,2017-01-06,,,reported
Placed on Senate Legislative Calendar under General Orders. Calendar No. 118.,s1221,,2017-01-06,,,calendar
Introduced in Senate,s1222,,2017-01-24,INTRODUCED,,action
Read twice and referred to the Committee on Energy and Natural Resources.,s1222,SSEG,2017-01-24,REFERRED,,referral
"Committee on Energy and Natural Resources Subcommittee on Public Lands, Forests, and Mining. Hearings held.",s1222,SSEG,2018-01-07,,,hearings
Introduced in Senate,s1223,,2017-01-24,INTRODUCED,,action
Read twice and referred to the Committee on Indian Affairs.,s1223,SLIA,2017-01-24,REFERRED,,referral
Committee on Indian Affairs. Hearings held. Hearings printed: S.Hrg. 115-76.,s1223,SLIA,2017-01-12,,,hearings
Committee on Indian Affairs. Ordered to be reported with an amendment favorably.,s1223,SLIA,2017-01-25,REPORTED,,calendar
Committee on Indian Affairs. Reported by Senator Hoeven with an amendment. With written report No. 115-190.,s1223,SLIA,2017-01-05,,,reported
Placed on Senate Legislative Calendar under General Orders. Calendar No. 272.,s1223,,2017-01-05,,,calendar
Passed Senate with an amendment by Unanimous Consent.,s1223,,2018-01-22,PASS_OVER:SENATE,,vote
Message on Senate action sent to the House.,s1223,,2018-01-23,,,action
Received in the House.,s1223,,2018-01-26,,16:01:50,action
Referred to the House Committee on Natural Resources.,s1223,HSII,2018-01-26,,,referral
"Referred to the Subcommittee on Indian, Insular and Alaska Native Affairs.",s1223,HSII,2018-01-27,,,referral
Introduced in Senate,s1224,,2017-01-24,INTRODUCED,,action
"Read twice and referred to the Committee on Banking, Housing, and Urban Affairs.",s1224,SSBK,2017-01-24,REFERRED,,referral
Introduced in Senate,s1225,,2017-01-24,INTRODUCED,,action
Read twice and referred to the Committee on Energy and Natural Resources.,s1225,SSEG,2017-01-24,REFERRED,,referral
