_bill,_district,_id,_joined_at,_name,_state,_title,_type
hr30,16,B001260,2015-01-06,"Buchanan, Vern",FL,Rep,original cosponsor
hr30,8,B001275,2015-01-06,"Bucshon, Larry",IN,Rep,original cosponsor
hr30,8,B001275,2015-01-06,"Bucshon, Larry",IN,Rep,original cosponsor
hr30,26,B001248,2015-01-06,"Burgess, Michael C.",TX,Rep,original cosponsor
hr30,26,B001248,2015-01-06,"Burgess, Michael C.",TX,Rep,original cosponsor
hr30,1,B001289,2015-01-06,"Byrne, Bradley",AL,Rep,original cosponsor
hr30,1,B001289,2015-01-06,"Byrne, Bradley",AL,Rep,original cosponsor
hr30,42,C000059,2015-01-06,"Calvert, Ken",CA,Rep,original cosponsor
hr30,42,C000059,2015-01-06,"Calvert, Ken",CA,Rep,original cosponsor
hr30,3,C001076,2015-01-06,"Chaffetz, Jason",UT,Rep,original cosponsor
hr30,3,C001076,2015-01-06,"Chaffetz, Jason",UT,Rep,original cosponsor
hr30,4,C001053,2015-01-06,"Cole, Tom",OK,Rep,original cosponsor
hr30,4,C001053,2015-01-06,"Cole, Tom",OK,Rep,original cosponsor
hr30,27,C001092,2015-01-06,"Collins, Chris",NY,Rep,original cosponsor
hr30,27,C001092,2015-01-06,"Collins, Chris",NY,Rep,original cosponsor
hr30,8,C001094,2015-01-06,"Cook, Paul",CA,Rep,original cosponsor
hr30,8,C001094,2015-01-06,"Cook, Paul",CA,Rep,original cosponsor
hr30,6,C001106,2015-01-06,"Costello, Ryan A.",PA,Rep,original cosponsor
hr30,6,C001106,2015-01-06,"Costello, Ryan A.",PA,Rep,original cosponsor
hr30,0,C001096,2015-01-06,"Cramer, Kevin",ND,Rep,original cosponsor
hr30,0,C001096,2015-01-06,"Cramer, Kevin",ND,Rep,original cosponsor
hr30,1,C001087,2015-01-06,"Crawford, Eric A. ""Rick""",AR,Rep,original cosponsor
hr30,1,C001087,2015-01-06,"Crawford, Eric A. ""Rick""",AR,Rep,original cosponsor
hr30,7,C001048,2015-01-07,"Culberson, John Abney",TX,Rep,cosponsor
hr30,26,C001107,2015-01-08,"Curbelo, Carlos",FL,Rep,cosponsor
hr30,13,D000619,2015-01-06,"Davis, Rodney",IL,Rep,original cosponsor
hr30,13,D000619,2015-01-06,"Davis, Rodney",IL,Rep,original cosponsor
hr30,10,D000612,2015-01-06,"Denham, Jeff",CA,Rep,original cosponsor
hr30,10,D000612,2015-01-06,"Denham, Jeff",CA,Rep,original cosponsor
hr30,15,D000604,2015-01-07,"Dent, Charles W.",PA,Rep,cosponsor
hr30,6,D000621,2015-01-06,"DeSantis, Ron",FL,Rep,original cosponsor
hr30,6,D000621,2015-01-06,"DeSantis, Ron",FL,Rep,original cosponsor
hr30,25,D000600,2015-01-06,"Diaz-Balart, Mario",FL,Rep,original cosponsor
hr30,25,D000600,2015-01-06,"Diaz-Balart, Mario",FL,Rep,original cosponsor
hr30,10,D000613,2015-01-06,"Dold, Robert J.",IL,Rep,original cosponsor
hr30,10,D000613,2015-01-06,"Dold, Robert J.",IL,Rep,original cosponsor
hr30,7,D000614,2015-01-06,"Duffy, Sean P.",WI,Rep,original cosponsor
hr30,7,D000614,2015-01-06,"Duffy, Sean P.",WI,Rep,original cosponsor
hr30,2,D000533,2015-01-06,"Duncan, John J., Jr.",TN,Rep,original cosponsor
hr30,2,D000533,2015-01-06,"Duncan, John J., Jr.",TN,Rep,original cosponsor
hr30,2,E000291,2015-01-06,"Ellmers, Renee L.",NC,Rep,original cosponsor
hr30,2,E000291,2015-01-06,"Ellmers, Renee L.",NC,Rep,original cosponsor
hr30,27,F000460,2015-01-06,"Farenthold, Blake",TX,Rep,original cosponsor
hr30,27,F000460,2015-01-06,"Farenthold, Blake",TX,Rep,original cosponsor
hr30,8,F000451,2015-01-08,"Fitzpatrick, Michael G.",PA,Rep,cosponsor
hr30,3,F000459,2015-01-06,"Fleischmann, Charles J. ""Chuck""",TN,Rep,original cosponsor
hr30,3,F000459,2015-01-06,"Fleischmann, Charles J. ""Chuck""",TN,Rep,original cosponsor
hr30,17,F000461,2015-01-06,"Flores, Bill",TX,Rep,original cosponsor
hr30,17,F000461,2015-01-06,"Flores, Bill",TX,Rep,original cosponsor
hr30,4,F000445,2015-01-06,"Forbes, J. Randy",VA,Rep,original cosponsor
hr30,4,F000445,2015-01-06,"Forbes, J. Randy",VA,Rep,original cosponsor
hr30,1,F000449,2015-01-06,"Fortenberry, Jeff",NE,Rep,original cosponsor
hr30,1,F000449,2015-01-06,"Fortenberry, Jeff",NE,Rep,original cosponsor
hr30,11,F000372,2015-01-06,"Frelinghuysen, Rodney P.",NJ,Rep,original cosponsor
hr30,11,F000372,2015-01-06,"Frelinghuysen, Rodney P.",NJ,Rep,original cosponsor
hr30,7,G000563,2015-01-06,"Gibbs, Bob",OH,Rep,original cosponsor
hr30,7,G000563,2015-01-06,"Gibbs, Bob",OH,Rep,original cosponsor
hr30,19,G000564,2015-01-06,"Gibson, Christopher P.",NY,Rep,original cosponsor
hr30,19,G000564,2015-01-06,"Gibson, Christopher P.",NY,Rep,original cosponsor
hr30,4,G000565,2015-01-06,"Gosar, Paul A.",AZ,Rep,original cosponsor
hr30,4,G000565,2015-01-06,"Gosar, Paul A.",AZ,Rep,original cosponsor
hr30,2,G000575,2015-01-06,"Graham, Gwen",FL,Rep,original cosponsor
hr30,2,G000575,2015-01-06,"Graham, Gwen",FL,Rep,original cosponsor
hr30,6,G000546,2015-01-06,"Graves, Sam",MO,Rep,original cosponsor
hr30,6,G000546,2015-01-06,"Graves, Sam",MO,Rep,original cosponsor
hr30,9,G000568,2015-01-06,"Griffith, H. Morgan",VA,Rep,original cosponsor
hr30,9,G000568,2015-01-06,"Griffith, H. Morgan",VA,Rep,original cosponsor
hr30,1,G000570,2015-01-06,"Guinta, Frank C.",NH,Rep,original cosponsor
hr30,1,G000570,2015-01-06,"Guinta, Frank C.",NH,Rep,original cosponsor
hr30,2,G000558,2015-01-06,"Guthrie, Brett",KY,Rep,original cosponsor
hr30,2,G000558,2015-01-06,"Guthrie, Brett",KY,Rep,original cosponsor
hr30,22,H001051,2015-01-06,"Hanna, Richard L.",NY,Rep,original cosponsor
hr30,22,H001051,2015-01-06,"Hanna, Richard L.",NY,Rep,original cosponsor
hr30,4,H001053,2015-01-06,"Hartzler, Vicky",MO,Rep,original cosponsor
hr30,4,H001053,2015-01-06,"Hartzler, Vicky",MO,Rep,original cosponsor
hr30,3,H001055,2015-01-06,"Heck, Joseph J.",NV,Rep,original cosponsor
hr30,3,H001055,2015-01-06,"Heck, Joseph J.",NV,Rep,original cosponsor
hr30,5,H001036,2015-01-06,"Hensarling, Jeb",TX,Rep,original cosponsor
hr30,5,H001036,2015-01-06,"Hensarling, Jeb",TX,Rep,original cosponsor
hr30,2,H001072,2015-01-06,"Hill, J. French",AR,Rep,original cosponsor
hr30,2,H001072,2015-01-06,"Hill, J. French",AR,Rep,original cosponsor
hr30,13,H001065,2015-01-06,"Holding, George",NC,Rep,original cosponsor
hr30,13,H001065,2015-01-06,"Holding, George",NC,Rep,original cosponsor
hr30,8,H001067,2015-01-06,"Hudson, Richard",NC,Rep,original cosponsor
hr30,8,H001067,2015-01-06,"Hudson, Richard",NC,Rep,original cosponsor
hr30,1,H001057,2015-01-06,"Huelskamp, Tim",KS,Rep,original cosponsor
hr30,1,H001057,2015-01-06,"Huelskamp, Tim",KS,Rep,original cosponsor
hr30,2,H001058,2015-01-06,"Huizenga, Bill",MI,Rep,original cosponsor
hr30,2,H001058,2015-01-06,"Huizenga, Bill",MI,Rep,original cosponsor
hr30,5,H001060,2015-01-06,"Hurt, Robert",VA,Rep,original cosponsor
hr30,5,H001060,2015-01-06,"Hurt, Robert",VA,Rep,original cosponsor
hr30,49,I000056,2015-01-06,"Issa, Darrell E.",CA,Rep,original cosponsor
hr30,49,I000056,2015-01-06,"Issa, Darrell E.",CA,Rep,original cosponsor
hr30,2,J000290,2015-01-06,"Jenkins, Lynn",KS,Rep,original cosponsor
hr30,2,J000290,2015-01-06,"Jenkins, Lynn",KS,Rep,original cosponsor
hr30,6,J000292,2015-01-06,"Johnson, Bill",OH,Rep,original cosponsor
hr30,6,J000292,2015-01-06,"Johnson, Bill",OH,Rep,original cosponsor
hr30,3,J000174,2015-01-06,"Johnson, Sam",TX,Rep,original cosponsor
hr30,3,J000174,2015-01-06,"Johnson, Sam",TX,Rep,original cosponsor
hr30,13,J000296,2015-01-06,"Jolly, David",FL,Rep,original cosponsor
hr30,13,J000296,2015-01-06,"Jolly, David",FL,Rep,original cosponsor
hr30,3,J000255,2015-01-06,"Jones, Walter B., Jr.",NC,Rep,original cosponsor
hr30,3,J000255,2015-01-06,"Jones, Walter B., Jr.",NC,Rep,original cosponsor
hr30,4,J000289,2015-01-06,"Jordan, Jim",OH,Rep,original cosponsor
hr30,4,J000289,2015-01-06,"Jordan, Jim",OH,Rep,original cosponsor
hr30,14,J000295,2015-01-06,"Joyce, David P.",OH,Rep,original cosponsor
hr30,14,J000295,2015-01-06,"Joyce, David P.",OH,Rep,original cosponsor
hr30,24,K000386,2015-01-06,"Katko, John",NY,Rep,original cosponsor
hr30,24,K000386,2015-01-06,"Katko, John",NY,Rep,original cosponsor
hr30,3,K000376,2015-01-06,"Kelly, Mike",PA,Rep,original cosponsor
hr30,3,K000376,2015-01-06,"Kelly, Mike",PA,Rep,original cosponsor
hr30,2,K000363,2015-01-06,"Kline, John",MN,Rep,original cosponsor
hr30,2,K000363,2015-01-06,"Kline, John",MN,Rep,original cosponsor
hr30,5,L000564,2015-01-06,"Lamborn, Doug",CO,Rep,original cosponsor
hr30,5,L000564,2015-01-06,"Lamborn, Doug",CO,Rep,original cosponsor
hr30,7,L000567,2015-01-06,"Lance, Leonard",NJ,Rep,original cosponsor
hr30,7,L000567,2015-01-06,"Lance, Leonard",NJ,Rep,original cosponsor
hr30,5,L000566,2015-01-06,"Latta, Robert E.",OH,Rep,original cosponsor
hr30,5,L000566,2015-01-06,"Latta, Robert E.",OH,Rep,original cosponsor
hr30,3,L000563,2015-01-06,"Lipinski, Daniel",IL,Rep,original cosponsor
hr30,3,L000563,2015-01-06,"Lipinski, Daniel",IL,Rep,original cosponsor
hr30,4,L000584,2015-01-08,"Love, Mia B.",UT,Rep,cosponsor
hr30,3,L000569,2015-01-06,"Luetkemeyer, Blaine",MO,Rep,original cosponsor
hr30,3,L000569,2015-01-06,"Luetkemeyer, Blaine",MO,Rep,original cosponsor
hr30,0,L000571,2015-01-06,"Lummis, Cynthia M.",WY,Rep,original cosponsor
hr30,0,L000571,2015-01-06,"Lummis, Cynthia M.",WY,Rep,original cosponsor
hr30,24,M001158,2015-01-06,"Marchant, Kenny",TX,Rep,original cosponsor
hr30,24,M001158,2015-01-06,"Marchant, Kenny",TX,Rep,original cosponsor
hr30,10,M001179,2015-01-06,"Marino, Tom",PA,Rep,original cosponsor
hr30,10,M001179,2015-01-06,"Marino, Tom",PA,Rep,original cosponsor
hr30,10,M001157,2015-01-06,"McCaul, Michael T.",TX,Rep,original cosponsor
hr30,10,M001157,2015-01-06,"McCaul, Michael T.",TX,Rep,original cosponsor
hr30,4,M001177,2015-01-06,"McClintock, Tom",CA,Rep,original cosponsor
hr30,4,M001177,2015-01-06,"McClintock, Tom",CA,Rep,original cosponsor
hr30,1,M001180,2015-01-06,"McKinley, David B.",WV,Rep,original cosponsor
hr30,1,M001180,2015-01-06,"McKinley, David B.",WV,Rep,original cosponsor
hr30,2,M001197,2015-01-08,"McSally, Martha",AZ,Rep,cosponsor
hr30,11,M001187,2015-01-06,"Meadows, Mark",NC,Rep,original cosponsor
hr30,11,M001187,2015-01-06,"Meadows, Mark",NC,Rep,original cosponsor
hr30,6,M001189,2015-01-06,"Messer, Luke",IN,Rep,original cosponsor
hr30,6,M001189,2015-01-06,"Messer, Luke",IN,Rep,original cosponsor
hr30,7,M000689,2015-01-08,"Mica, John L.",FL,Rep,cosponsor
hr30,10,M001150,2015-01-06,"Miller, Candice S.",MI,Rep,original cosponsor
hr30,10,M001150,2015-01-06,"Miller, Candice S.",MI,Rep,original cosponsor
hr30,1,M001144,2015-01-06,"Miller, Jeff",FL,Rep,original cosponsor
hr30,1,M001144,2015-01-06,"Miller, Jeff",FL,Rep,original cosponsor
hr30,2,M001195,2015-01-08,"Mooney, Alexander X.",WV,Rep,cosponsor
hr30,2,M001190,2015-01-06,"Mullin, Markwayne",OK,Rep,original cosponsor
hr30,2,M001190,2015-01-06,"Mullin, Markwayne",OK,Rep,original cosponsor
hr30,5,M001182,2015-01-06,"Mulvaney, Mick",SC,Rep,original cosponsor
hr30,5,M001182,2015-01-06,"Mulvaney, Mick",SC,Rep,original cosponsor
hr30,19,N000182,2015-01-06,"Neugebauer, Randy",TX,Rep,original cosponsor
hr30,19,N000182,2015-01-06,"Neugebauer, Randy",TX,Rep,original cosponsor
hr30,0,N000184,2015-01-06,"Noem, Kristi L.",SD,Rep,original cosponsor
hr30,0,N000184,2015-01-06,"Noem, Kristi L.",SD,Rep,original cosponsor
hr30,22,O000168,2015-01-06,"Olson, Pete",TX,Rep,original cosponsor
hr30,22,O000168,2015-01-06,"Olson, Pete",TX,Rep,original cosponsor
hr30,4,P000601,2015-01-06,"Palazzo, Steven M.",MS,Rep,original cosponsor
hr30,4,P000601,2015-01-06,"Palazzo, Steven M.",MS,Rep,original cosponsor
hr30,3,P000594,2015-01-06,"Paulsen, Erik",MN,Rep,original cosponsor
hr30,3,P000594,2015-01-06,"Paulsen, Erik",MN,Rep,original cosponsor
hr30,2,P000588,2015-01-06,"Pearce, Stevan",NM,Rep,original cosponsor
hr30,2,P000588,2015-01-06,"Pearce, Stevan",NM,Rep,original cosponsor
hr30,4,P000605,2015-01-06,"Perry, Scott",PA,Rep,original cosponsor
hr30,4,P000605,2015-01-06,"Perry, Scott",PA,Rep,original cosponsor
hr30,7,P000258,2015-01-06,"Peterson, Collin C.",MN,Rep,original cosponsor
hr30,7,P000258,2015-01-06,"Peterson, Collin C.",MN,Rep,original cosponsor
hr30,9,P000606,2015-01-06,"Pittenger, Robert",NC,Rep,original cosponsor
hr30,9,P000606,2015-01-06,"Pittenger, Robert",NC,Rep,original cosponsor
hr30,16,P000373,2015-01-06,"Pitts, Joseph R.",PA,Rep,original cosponsor
hr30,16,P000373,2015-01-06,"Pitts, Joseph R.",PA,Rep,original cosponsor
hr30,2,P000611,2015-01-06,"Poliquin, Bruce",ME,Rep,original cosponsor
hr30,2,P000611,2015-01-06,"Poliquin, Bruce",ME,Rep,original cosponsor
hr30,8,P000599,2015-01-06,"Posey, Bill",FL,Rep,original cosponsor
hr30,8,P000599,2015-01-06,"Posey, Bill",FL,Rep,original cosponsor
hr30,6,P000591,2015-01-06,"Price, Tom",GA,Rep,original cosponsor
hr30,6,P000591,2015-01-06,"Price, Tom",GA,Rep,original cosponsor
hr30,4,R000601,2015-01-06,"Ratcliffe, John",TX,Rep,original cosponsor
hr30,4,R000601,2015-01-06,"Ratcliffe, John",TX,Rep,original cosponsor
hr30,23,R000585,2015-01-06,"Reed, Tom",NY,Rep,original cosponsor
hr30,23,R000585,2015-01-06,"Reed, Tom",NY,Rep,original cosponsor
hr30,8,R000578,2015-01-06,"Reichert, David G.",WA,Rep,original cosponsor
hr30,8,R000578,2015-01-06,"Reichert, David G.",WA,Rep,original cosponsor
hr30,8,R000587,2015-01-06,"Ribble, Reid J.",WI,Rep,original cosponsor
hr30,8,R000587,2015-01-06,"Ribble, Reid J.",WI,Rep,original cosponsor
hr30,7,R000597,2015-01-06,"Rice, Tom",SC,Rep,original cosponsor
hr30,7,R000597,2015-01-06,"Rice, Tom",SC,Rep,original cosponsor
hr30,1,R000582,2015-01-06,"Roe, David P.",TN,Rep,original cosponsor
hr30,1,R000582,2015-01-06,"Roe, David P.",TN,Rep,original cosponsor
hr30,5,R000395,2015-01-06,"Rogers, Harold",KY,Rep,original cosponsor
hr30,5,R000395,2015-01-06,"Rogers, Harold",KY,Rep,original cosponsor
hr30,48,R000409,2015-01-06,"Rohrabacher, Dana",CA,Rep,original cosponsor
hr30,48,R000409,2015-01-06,"Rohrabacher, Dana",CA,Rep,original cosponsor
hr30,4,R000592,2015-01-06,"Rokita, Todd",IN,Rep,original cosponsor
hr30,4,R000592,2015-01-06,"Rokita, Todd",IN,Rep,original cosponsor
hr30,17,R000583,2015-01-06,"Rooney, Thomas J.",FL,Rep,original cosponsor
hr30,17,R000583,2015-01-06,"Rooney, Thomas J.",FL,Rep,original cosponsor
hr30,6,R000580,2015-01-06,"Roskam, Peter J.",IL,Rep,original cosponsor
hr30,6,R000580,2015-01-06,"Roskam, Peter J.",IL,Rep,original cosponsor
hr30,12,R000598,2015-01-06,"Rothfus, Keith J.",PA,Rep,original cosponsor
hr30,12,R000598,2015-01-06,"Rothfus, Keith J.",PA,Rep,original cosponsor
hr30,5,S000018,2015-01-07,"Salmon, Matt",AZ,Rep,cosponsor
hr30,1,S000051,2015-01-06,"Sanford, Mark",SC,Rep,original cosponsor
hr30,1,S000051,2015-01-06,"Sanford, Mark",SC,Rep,original cosponsor
hr30,18,S001179,2015-01-06,"Schock, Aaron",IL,Rep,original cosponsor
hr30,18,S001179,2015-01-06,"Schock, Aaron",IL,Rep,original cosponsor
hr30,5,S001180,2015-01-06,"Schrader, Kurt",OR,Rep,original cosponsor
hr30,5,S001180,2015-01-06,"Schrader, Kurt",OR,Rep,original cosponsor
hr30,6,S001183,2015-01-06,"Schweikert, David",AZ,Rep,original cosponsor
hr30,6,S001183,2015-01-06,"Schweikert, David",AZ,Rep,original cosponsor
hr30,32,S000250,2015-01-06,"Sessions, Pete",TX,Rep,original cosponsor
hr30,32,S000250,2015-01-06,"Sessions, Pete",TX,Rep,original cosponsor
hr30,15,S000364,2015-01-06,"Shimkus, John",IL,Rep,original cosponsor
hr30,15,S000364,2015-01-06,"Shimkus, John",IL,Rep,original cosponsor
hr30,9,S001191,2015-01-06,"Sinema, Kyrsten",AZ,Rep,original cosponsor
hr30,9,S001191,2015-01-06,"Sinema, Kyrsten",AZ,Rep,original cosponsor
hr30,3,S001172,2015-01-06,"Smith, Adrian",NE,Rep,original cosponsor
hr30,3,S001172,2015-01-06,"Smith, Adrian",NE,Rep,original cosponsor
hr30,4,S000522,2015-01-06,"Smith, Christopher H.",NJ,Rep,original cosponsor
hr30,4,S000522,2015-01-06,"Smith, Christopher H.",NJ,Rep,original cosponsor
hr30,8,S001195,2015-01-06,"Smith, Jason",MO,Rep,original cosponsor
hr30,8,S001195,2015-01-06,"Smith, Jason",MO,Rep,original cosponsor
hr30,2,S001192,2015-01-06,"Stewart, Chris",UT,Rep,original cosponsor
hr30,2,S001192,2015-01-06,"Stewart, Chris",UT,Rep,original cosponsor
hr30,15,S001187,2015-01-06,"Stivers, Steve",OH,Rep,original cosponsor
hr30,15,S001187,2015-01-06,"Stivers, Steve",OH,Rep,original cosponsor
hr30,3,S001188,2015-01-06,"Stutzman, Marlin A.",IN,Rep,original cosponsor
hr30,3,S001188,2015-01-06,"Stutzman, Marlin A.",IN,Rep,original cosponsor
hr30,5,T000467,2015-01-06,"Thompson, Glenn",PA,Rep,original cosponsor
hr30,5,T000467,2015-01-06,"Thompson, Glenn",PA,Rep,original cosponsor
hr30,12,T000462,2015-01-06,"Tiberi, Patrick J.",OH,Rep,original cosponsor
hr30,12,T000462,2015-01-06,"Tiberi, Patrick J.",OH,Rep,original cosponsor
hr30,3,T000470,2015-01-06,"Tipton, Scott  R.",CO,Rep,original cosponsor
hr30,3,T000470,2015-01-06,"Tipton, Scott  R.",CO,Rep,original cosponsor
hr30,10,T000463,2015-01-06,"Turner, Michael R.",OH,Rep,original cosponsor
hr30,10,T000463,2015-01-06,"Turner, Michael R.",OH,Rep,original cosponsor
hr30,21,V000129,2015-01-06,"Valadao, David G.",CA,Rep,original cosponsor
hr30,21,V000129,2015-01-06,"Valadao, David G.",CA,Rep,original cosponsor
hr30,2,W000812,2015-01-06,"Wagner, Ann",MO,Rep,original cosponsor
hr30,2,W000812,2015-01-06,"Wagner, Ann",MO,Rep,original cosponsor
hr30,7,W000798,2015-01-06,"Walberg, Tim",MI,Rep,original cosponsor
hr30,7,W000798,2015-01-06,"Walberg, Tim",MI,Rep,original cosponsor
hr30,2,W000791,2015-01-06,"Walden, Greg",OR,Rep,original cosponsor
hr30,2,W000791,2015-01-06,"Walden, Greg",OR,Rep,original cosponsor
hr30,2,W000813,2015-01-06,"Walorski, Jackie",IN,Rep,original cosponsor
hr30,2,W000813,2015-01-06,"Walorski, Jackie",IN,Rep,original cosponsor
hr30,45,W000820,2015-01-06,"Walters, Mimi",CA,Rep,original cosponsor
hr30,45,W000820,2015-01-06,"Walters, Mimi",CA,Rep,original cosponsor
hr30,10,W000806,2015-01-06,"Webster, Daniel",FL,Rep,original cosponsor
hr30,10,W000806,2015-01-06,"Webster, Daniel",FL,Rep,original cosponsor
hr30,2,W000815,2015-01-06,"Wenstrup, Brad R.",OH,Rep,original cosponsor
hr30,2,W000815,2015-01-06,"Wenstrup, Brad R.",OH,Rep,original cosponsor
hr30,4,W000821,2015-01-06,"Westerman, Bruce",AR,Rep,original cosponsor
hr30,4,W000821,2015-01-06,"Westerman, Bruce",AR,Rep,original cosponsor
hr30,3,W000796,2015-01-06,"Westmoreland, Lynn A.",GA,Rep,original cosponsor
hr30,3,W000796,2015-01-06,"Westmoreland, Lynn A.",GA,Rep,original cosponsor
hr30,1,W000413,2015-01-06,"Whitfield, Ed",KY,Rep,original cosponsor
hr30,1,W000413,2015-01-06,"Whitfield, Ed",KY,Rep,original cosponsor
hr30,25,W000816,2015-01-06,"Williams, Roger",TX,Rep,original cosponsor
hr30,25,W000816,2015-01-06,"Williams, Roger",TX,Rep,original cosponsor
hr30,2,W000795,2015-01-06,"Wilson, Joe",SC,Rep,original cosponsor
hr30,2,W000795,2015-01-06,"Wilson, Joe",SC,Rep,original cosponsor
hr30,3,W000809,2015-01-06,"Womack, Steve",AR,Rep,original cosponsor
hr30,3,W000809,2015-01-06,"Womack, Steve",AR,Rep,original cosponsor
hr30,7,W000810,2015-01-06,"Woodall, Rob",GA,Rep,original cosponsor
hr30,7,W000810,2015-01-06,"Woodall, Rob",GA,Rep,original cosponsor
hr30,3,Y000063,2015-01-06,"Yoder, Kevin",KS,Rep,original cosponsor
hr30,3,Y000063,2015-01-06,"Yoder, Kevin",KS,Rep,original cosponsor
hr30,3,Y000065,2015-01-06,"Yoho, Ted S.",FL,Rep,original cosponsor
hr30,3,Y000065,2015-01-06,"Yoho, Ted S.",FL,Rep,original cosponsor
hr30,1,Z000017,2015-01-06,"Zeldin, Lee M.",NY,Rep,original cosponsor
hr30,1,Z000017,2015-01-06,"Zeldin, Lee M.",NY,Rep,original cosponsor
hr31,2,R000591,2015-01-06,"Roby, Martha",AL,Rep,sponsor
hr31,5,B001274,2015-10-20,"Brooks, Mo",AL,Rep,cosponsor
hr31,2,E000291,2015-11-02,"Ellmers, Renee L.",NC,Rep,cosponsor
hr32,11,B001269,2015-01-06,"Barletta, Lou",PA,Rep,sponsor
hr32,5,B001274,2015-01-09,"Brooks, Mo",AL,Rep,cosponsor
hr32,2,E000291,2015-11-02,"Ellmers, Renee L.",NC,Rep,cosponsor
hr32,3,J000255,2015-01-12,"Jones, Walter B., Jr.",NC,Rep,cosponsor
hr32,4,K000362,2015-01-09,"King, Steve",IA,Rep,cosponsor
hr33,11,B001269,2015-01-06,"Barletta, Lou",PA,Rep,sponsor
hr33,17,C001090,2015-01-12,"Cartwright, Matt",PA,Rep,cosponsor
hr33,6,C001106,2015-01-12,"Costello, Ryan A.",PA,Rep,cosponsor
hr33,2,C001069,2015-01-12,"Courtney, Joe",CT,Rep,cosponsor
hr33,15,D000604,2015-01-12,"Dent, Charles W.",PA,Rep,cosponsor
hr33,3,F000459,2015-01-12,"Fleischmann, Charles J. ""Chuck""",TN,Rep,cosponsor
hr33,19,G000564,2015-01-12,"Gibson, Christopher P.",NY,Rep,cosponsor
hr33,22,H001051,2015-01-12,"Hanna, Richard L.",NY,Rep,cosponsor
hr33,1,H001057,2015-01-12,"Huelskamp, Tim",KS,Rep,cosponsor
hr33,5,H001060,2015-01-12,"Hurt, Robert",VA,Rep,cosponsor
hr33,3,K000376,2015-01-12,"Kelly, Mike",PA,Rep,cosponsor
hr33,2,L000554,2015-01-12,"LoBiondo, Frank A.",NJ,Rep,cosponsor
hr33,10,M001179,2015-01-12,"Marino, Tom",PA,Rep,cosponsor
hr33,4,P000605,2015-01-12,"Perry, Scott",PA,Rep,cosponsor
hr33,12,R000598,2015-01-12,"Rothfus, Keith J.",PA,Rep,cosponsor
hr33,9,S001154,2015-01-12,"Shuster, Bill",PA,Rep,cosponsor
hr34,1,B001278,2015-01-06,"Bonamici, Suzanne",OR,Rep,sponsor
hr34,4,D000191,2015-01-06,"DeFazio, Peter A.",OR,Rep,original cosponsor
hr34,4,D000191,2015-01-06,"DeFazio, Peter A.",OR,Rep,original cosponsor
hr34,3,H001056,2015-01-07,"Herrera Beutler, Jaime",WA,Rep,cosponsor
hr34,30,J000126,2015-01-06,"Johnson, Eddie Bernice",TX,Rep,original cosponsor
hr34,30,J000126,2015-01-06,"Johnson, Eddie Bernice",TX,Rep,original cosponsor
hr34,48,R000409,2015-01-06,"Rohrabacher, Dana",CA,Rep,original cosponsor
hr34,48,R000409,2015-01-06,"Rohrabacher, Dana",CA,Rep,original cosponsor
hr34,0,S001177,2015-01-06,"Sablan, Gregorio Kilili Camacho",MP,Rep,original cosponsor
hr34,0,S001177,2015-01-06,"Sablan, Gregorio Kilili Camacho",MP,Rep,original cosponsor
hr34,5,S001180,2015-01-06,"Schrader, Kurt",OR,Rep,original cosponsor
hr34,5,S001180,2015-01-06,"Schrader, Kurt",OR,Rep,original cosponsor
hr34,21,S000583,2015-01-06,"Smith, Lamar",TX,Rep,original cosponsor
hr34,21,S000583,2015-01-06,"Smith, Lamar",TX,Rep,original cosponsor
hr35,14,H001059,2015-01-06,"Hultgren, Randy",IL,Rep,sponsor
hr35,8,B001275,2015-01-06,"Bucshon, Larry",IN,Rep,original cosponsor
hr35,8,B001275,2015-01-06,"Bucshon, Larry",IN,Rep,original cosponsor
hr35,0,C001096,2015-01-06,"Cramer, Kevin",ND,Rep,original cosponsor
hr35,0,C001096,2015-01-06,"Cramer, Kevin",ND,Rep,original cosponsor
hr35,3,L000563,2015-01-06,"Lipinski, Daniel",IL,Rep,original cosponsor
hr35,3,L000563,2015-01-06,"Lipinski, Daniel",IL,Rep,original cosponsor
hr35,8,P000599,2015-01-06,"Posey, Bill",FL,Rep,original cosponsor
hr35,8,P000599,2015-01-06,"Posey, Bill",FL,Rep,original cosponsor
hr35,5,S000244,2015-01-06,"Sensenbrenner, F. James, Jr.",WI,Rep,original cosponsor
hr35,5,S000244,2015-01-06,"Sensenbrenner, F. James, Jr.",WI,Rep,original cosponsor
hr35,21,S000583,2015-01-06,"Smith, Lamar",TX,Rep,original cosponsor
hr35,21,S000583,2015-01-06,"Smith, Lamar",TX,Rep,original cosponsor
hr36,8,F000448,2015-01-06,"Franks, Trent",AZ,Rep,sponsor
hr36,5,A000374,2015-01-21,"Abraham, Ralph Lee",LA,Rep,cosponsor
hr36,4,A000055,2015-01-14,"Aderholt, Robert B.",AL,Rep,cosponsor
hr36,12,A000372,2015-01-13,"Allen, Rick W.",GA,Rep,cosponsor
hr36,3,A000367,2015-01-12,"Amash, Justin",MI,Rep,cosponsor
hr36,2,A000369,2015-01-09,"Amodei, Mark E.",NV,Rep,cosponsor
hr36,36,B001291,2015-01-09,"Babin, Brian",TX,Rep,cosponsor
hr36,11,B001269,2015-01-14,"Barletta, Lou",PA,Rep,cosponsor
